Date,Qobs,Qmhm,Qmhm_mat,Melt_total
1/7/2012,84.9,246.6228453,223.3215559,1.768
1/8/2012,83.5,224.7297262,202.5592043,1.749
1/9/2012,88.3,204.9762023,183.7445126,1.209
1/10/2012,84.4,186.273573,165.8131936,0.941
1/11/2012,81.7,169.2079944,149.606885,0.972
1/12/2012,83.6,159.024648,140.2149474,2.056
1/13/2012,91.4,160.8819666,142.9951194,2.159
1/14/2012,85.2,169.5693192,152.1476013,1.561
1/15/2012,83.2,174.2890934,157.1311634,1.67
1/16/2012,77.2,171.4367804,154.569114,0.861
1/17/2012,66.5,162.5368792,146.0899351,1.313
1/18/2012,72.7,153.5272068,137.8070727,1.616
1/19/2012,76.4,149.0041425,133.8118151,1.673
1/20/2012,80,145.062574,130.241704,1.122
1/21/2012,75.3,140.394962,125.8693946,0.535
1/22/2012,67.1,136.0486742,121.9140842,0.802
1/23/2012,63.3,133.7177004,119.9502342,0
1/24/2012,48.6,128.2212737,114.457239,0.931
1/25/2012,61.5,120.8774858,107.858081,1.671
1/26/2012,70.2,118.7328686,106.0204297,2.319
1/27/2012,80.3,116.112511,103.5625812,2.344
1/28/2012,82.6,113.8208349,101.5086687,1.525
1/29/2012,80.6,109.0913583,97.0043012,1.237
1/30/2012,75.8,104.135441,92.3164465,1.304
1/31/2012,78,100.5553001,89.1239948,1.411
2/1/2012,79.3,98.68733962,87.605826,0.72
2/2/2012,73.8,97.95022749,86.945557,0.887
2/3/2012,78.2,95.38416873,84.6427872,1.803
2/4/2012,81.4,94.3999537,83.9297627,1.868
2/5/2012,81.2,94.53106532,84.3391439,2.304
2/6/2012,82.2,96.48492792,86.5715154,2.762
2/7/2012,85.4,99.62381421,89.9156025,2.32
2/8/2012,87.8,100.5584097,90.9014423,1.705
2/9/2012,82.2,99.59123442,84.2372817,2.418
2/10/2012,86.4,101.3578744,74.0931206,2.87
2/11/2012,130,105.6437745,66.127742,2.132
2/12/2012,138,109.6865181,60.9942903,0.77
2/13/2012,114,109.8088491,57.5140877,0.707
2/14/2012,85.6,106.0148722,53.6198658,0.63
2/15/2012,80.1,102.7333247,51.2618587,1.152
2/16/2012,77.8,101.5551031,49.7465987,1.019
2/17/2012,81.4,101.2685374,48.504845,0.72
2/18/2012,74.2,99.35723241,47.4734284,0
2/19/2012,68.1,95.50760893,46.2646297,1.389
2/20/2012,84.4,92.63899856,44.9880871,0.503
2/21/2012,76.4,91.23853553,43.918689,1.264
2/22/2012,81.3,89.80241936,42.7721353,1.508
2/23/2012,77.6,90.00187812,41.8520774,0.178
2/24/2012,66.3,89.54398588,41.1061414,0
2/25/2012,61.8,87.30291452,41.3558514,0
2/26/2012,54.4,85.30023041,41.9808857,1.395
2/27/2012,63.7,81.42184469,41.0372378,0.668
2/28/2012,57.9,80.62743199,41.3388179,0
2/29/2012,52.6,79.61237624,42.3489599,0
3/1/2012,57.3,73.48941887,41.7040646,1.65
3/2/2012,64.6,70.59284459,40.752458,1.592
3/3/2012,73.2,71.67600477,39.879565,2.016
3/4/2012,79.5,74.31259183,39.1069764,1.752
3/5/2012,73.2,76.72062528,38.6746718,0.722
3/6/2012,64.5,77.00165872,38.3786986,1.737
3/7/2012,83.8,77.86819619,37.7656653,3.077
3/8/2012,86.3,82.49602277,37.2222008,2.891
3/9/2012,91.9,87.82897359,36.7299569,2.482
3/10/2012,90,92.58679343,36.370117,2.428
3/11/2012,80.7,96.21456041,36.1934481,0.985
3/12/2012,79.8,94.88603614,35.9307852,0.946
3/13/2012,72.2,91.36129186,35.5249253,1.536
3/14/2012,76.9,90.58146531,35.163504,2.451
3/15/2012,80.4,92.35571999,34.8399227,2.637
3/16/2012,83.5,94.12050124,34.5500471,1.574
3/17/2012,79.1,94.62879422,34.2759713,1.231
3/18/2012,77.4,93.30251183,34.0005114,1.081
3/19/2012,72.5,90.25028889,33.7413607,0.973
3/20/2012,69.2,87.4106558,33.4976139,0.934
3/21/2012,62.5,85.22736415,33.2678885,0.866
3/22/2012,66.7,82.55933053,33.0552627,1.643
3/23/2012,68.9,81.04068509,32.8564647,1.281
3/24/2012,70.4,79.76171503,32.6609708,0.619
3/25/2012,67.4,76.07410637,32.4692873,0
3/26/2012,63.4,72.0907843,32.2894361,1.175
3/27/2012,66.2,69.97234277,32.1237304,1.785
3/28/2012,67.4,70.18014426,31.965515,1.464
3/29/2012,68.7,70.43115338,31.8127058,1.901
3/30/2012,69.9,71.97908855,31.6694642,2.408
3/31/2012,74.5,75.20779293,31.5434227,4.273
4/1/2012,72.3,77.33452404,31.4149253,1.15
4/2/2012,71.4,77.13240713,31.2750369,0.898
4/3/2012,67.4,75.14950542,31.1384592,0.489
4/4/2012,66.3,70.93991516,30.9934311,0
4/5/2012,60.3,65.96338874,30.8510232,0.801
4/6/2012,58.5,62.35572824,30.7165108,1.215
4/7/2012,60,60.22090702,30.5849404,0.803
4/8/2012,58.2,57.86566681,30.4720838,0.271
4/9/2012,55.6,55.57972533,30.4511177,0
4/10/2012,55.2,53.16631127,30.487708,0
4/11/2012,55.9,50.63443129,30.4278943,0.446
4/12/2012,56.1,50.29950405,30.2850764,0.508
4/13/2012,52.8,51.27029137,30.3974478,0
4/14/2012,75.9,50.77587842,30.8116804,0
4/15/2012,54.7,48.71824311,30.9026475,0
4/16/2012,53.5,47.09957034,30.6652811,0
4/17/2012,51.5,45.68756092,30.4388652,0
4/18/2012,51.5,44.48093781,30.2380901,0
4/19/2012,49.7,43.60425953,30.114053,0.21
4/20/2012,49.4,43.12235986,30.0386256,0.131
4/21/2012,47.8,42.91151681,29.9588813,0.569
4/22/2012,47.2,42.84691387,29.8583256,0.326
4/23/2012,47,42.69039042,29.6665271,0
4/24/2012,48.7,42.11003335,29.4575078,0
4/25/2012,48.2,41.57074236,29.305066,0
4/26/2012,47.6,40.85494039,29.2286609,0
4/27/2012,49.7,40.26908416,29.2362224,0
4/28/2012,48.4,39.70001274,29.1868808,0
4/29/2012,46.4,39.09487369,28.9845703,0
4/30/2012,48.2,38.55724431,28.8139265,2.438
5/1/2012,48.1,38.11582019,28.686741,0.219
5/2/2012,46.8,37.80469845,28.6174621,0
5/3/2012,47.2,37.55754392,28.587808,0
5/4/2012,45.2,37.32537353,28.5592368,0
5/5/2012,46.5,37.23484523,28.6282759,0.176
5/6/2012,44.6,37.28411204,28.724664,0
5/7/2012,44.5,37.30603795,28.7488134,0
5/8/2012,45.1,37.08094747,28.6592944,0
5/9/2012,44.1,36.86917323,28.5405312,0
5/10/2012,42.3,36.54964681,28.3547191,0
5/11/2012,40.9,36.28923775,28.2209025,0
5/12/2012,40.4,36.09400886,28.1272118,0
5/13/2012,38.8,35.80020377,27.9329598,0
5/14/2012,38,35.51583533,27.7401903,0
5/15/2012,40.1,35.27018249,27.5788617,0
5/16/2012,39.3,35.12829213,27.5093303,0
5/17/2012,38.3,35.18164277,27.6300838,0
5/18/2012,36.8,35.24471507,27.734963,0
5/19/2012,37.3,34.99346085,27.5478969,1.145
5/20/2012,38,34.80621419,27.4139083,0
5/21/2012,37.7,34.6414952,27.2887002,0
5/22/2012,36.8,34.44457338,27.1352269,0
5/23/2012,38.2,34.22408197,26.9588484,0
5/24/2012,39.7,33.99859427,26.7770234,0
5/25/2012,38.4,33.91237901,26.7380144,0
5/26/2012,49.1,34.39636909,27.2765635,0
5/27/2012,305,39.55912048,32.8592974,0
5/28/2012,112,48.83815371,41.8332327,3.614
5/29/2012,62.8,49.56624969,42.6159364,5.906
5/30/2012,53.1,49.0924476,42.3244234,5.819
5/31/2012,47.6,48.31733704,41.767814,5.507
6/1/2012,41.3,48.30372969,41.8892881,4.32
6/2/2012,49.8,50.15548537,43.7961944,1.148
6/3/2012,45.5,52.17921157,45.3985422,0.081
6/4/2012,38.3,50.69184428,43.5977102,0
6/5/2012,35.6,48.7428667,41.4568291,0
6/6/2012,32.8,47.03663639,39.5974296,0
6/7/2012,33.1,45.53829396,38.0077363,0.759
6/8/2012,32.6,44.21817979,36.6811171,1.544
6/9/2012,33.7,43.05476353,35.5126606,0.467
6/10/2012,32.5,42.02484903,34.4378157,0.245
6/11/2012,32.4,41.17005127,33.543177,0.101
6/12/2012,34.3,41.31489379,33.7479598,0
6/13/2012,70.2,47.6094739,40.3818011,0
6/14/2012,51.4,55.60392619,47.5416598,0
6/15/2012,40.8,53.95055925,45.6364896,0
6/16/2012,41.3,54.02094722,45.5079306,0
6/17/2012,66.2,54.85280785,46.1955536,0
6/18/2012,55.9,54.14472164,45.3922962,0
6/19/2012,46.3,52.23454265,43.4597611,0
6/20/2012,42.9,50.98059464,42.229599,0
6/21/2012,39.5,50.72089376,41.9677696,0
6/22/2012,39.9,49.77944717,41.0156591,0
6/23/2012,39.8,48.36508464,39.6636491,0.08
6/24/2012,40.3,47.24622548,38.6306449,0.352
6/25/2012,41.8,46.28732155,37.8540017,2.53
6/26/2012,42.4,45.40577826,37.2856683,3.133
6/27/2012,41.4,44.8193142,36.9287527,2.76
6/28/2012,44.7,46.87416641,39.1790964,0.308
6/29/2012,74.8,52.78602569,45.050324,0
6/30/2012,116,60.69521878,52.8739635,0
7/1/2012,101,73.25914794,64.9399455,0
7/2/2012,69.6,81.38905122,72.0517861,0
7/3/2012,56,78.67029931,69.0669139,0
7/4/2012,50.3,73.99210584,64.3063334,0
7/5/2012,46.6,69.95461665,60.179951,0
7/6/2012,42.8,66.28409804,56.4671991,0
7/7/2012,41.4,63.17812866,53.3645722,0
7/8/2012,40.9,60.4763648,50.6853507,0
7/9/2012,40.7,58.25941918,48.5151804,0
7/10/2012,38.9,56.55702657,46.8553779,0
7/11/2012,38.8,54.92560597,45.2637362,0
7/12/2012,38,53.35511956,43.7032983,0
7/13/2012,37.9,52.24095473,42.5394457,1.656
7/14/2012,38.2,51.52983583,41.8609991,1.214
7/15/2012,37.7,50.66678842,41.1293408,0
7/16/2012,37.5,49.551037,40.1297936,0
7/17/2012,38.4,48.96125682,39.7163499,5.59
7/18/2012,39.6,49.50732991,40.5045581,9.184
7/19/2012,40.3,51.42562684,42.4990008,7.915
7/20/2012,39.6,53.55951686,44.194766,3.766
7/21/2012,38.7,55.49794012,45.7706265,0.878
7/22/2012,39.8,56.75839655,46.6025002,0.392
7/23/2012,38.2,55.10010335,44.9357797,0
7/24/2012,36.7,53.44997478,43.2780531,0
7/25/2012,36.3,51.76687077,41.7501816,0
7/26/2012,36.4,50.29069219,40.3959436,0
7/27/2012,37,49.21235726,39.312809,1.581
7/28/2012,37.2,48.40899917,38.4550399,1.378
7/29/2012,36.9,47.39953762,37.6164043,0.868
7/30/2012,37.4,46.31436982,36.8097248,0.605
7/31/2012,36,45.3312624,36.0274662,0.013
8/1/2012,35.9,44.46364156,35.3006399,0
8/2/2012,35.3,44.47830863,35.494152,0
8/3/2012,35.5,45.41443278,36.5450395,0
8/4/2012,34.6,45.58440346,36.8208995,0
8/5/2012,34.4,44.95702315,36.3102439,0
8/6/2012,35.1,44.3596754,35.8524937,0
8/7/2012,34.5,43.85797457,35.4622009,0
8/8/2012,34.3,43.14521987,34.8926554,1.819
8/9/2012,34.1,43.2753056,35.3130795,7.731
8/10/2012,35,44.11424451,36.4595618,6.352
8/11/2012,33.9,44.40520338,36.858127,0
8/12/2012,33.5,44.1968133,36.5297976,0
8/13/2012,33.5,43.42173707,35.6750819,0
8/14/2012,33.9,43.82088339,35.9749642,0
8/15/2012,34.6,45.30915322,37.421023,0
8/16/2012,37.3,48.09486498,40.2558354,0
8/17/2012,38.2,51.60424258,43.6778689,0
8/18/2012,35.1,52.0613785,44.1153956,0
8/19/2012,35.2,51.33643592,43.4108291,0
8/20/2012,34.4,50.60067745,42.6329116,0
8/21/2012,34.7,49.71391481,41.5808243,0
8/22/2012,34,51.26284859,42.9613869,0
8/23/2012,34.7,53.83264425,45.6273915,0
8/24/2012,33.1,53.70968897,45.5795073,0
8/25/2012,33.7,51.70730438,43.7449471,0
8/26/2012,33,50.15457545,42.4091723,0.71
8/27/2012,34.4,49.54526312,42.1545794,3.477
8/28/2012,36.9,49.55216458,42.4833006,5.039
8/29/2012,35.9,49.79116382,42.9307552,5.485
8/30/2012,38.1,50.56354696,43.4584052,2.72
8/31/2012,36.3,51.10108671,43.3367418,0
9/1/2012,40.9,51.82886946,43.24502,0.007
9/2/2012,41.8,52.46386377,43.0319902,0
9/3/2012,45.5,52.63333128,42.523404,0
9/4/2012,45.9,52.97448463,42.2870842,0
9/5/2012,42.8,52.73513038,41.6452915,0
9/6/2012,45.8,52.99596124,41.3910947,0
9/7/2012,45.8,53.92594978,41.7004561,0
9/8/2012,47.5,55.06320226,42.0769103,0
9/9/2012,48.8,57.50798888,43.3793717,0
9/10/2012,49.6,58.9882678,44.187745,0
9/11/2012,50.3,60.20205826,44.7697674,0
9/12/2012,50.8,61.5055279,45.3828555,0.151
9/13/2012,54.5,64.47468842,47.3476555,0.254
9/14/2012,59.1,68.958024,50.5457387,0
9/15/2012,59.2,70.05737205,52.3369262,0
9/16/2012,54.5,69.93577482,52.8126989,0
9/17/2012,48.4,68.73503687,52.0536709,0
9/18/2012,45.4,67.96729157,51.6145339,0
9/19/2012,42.1,65.41046411,49.6742555,0
9/20/2012,42,63.00197523,47.5988536,0
9/21/2012,40.8,61.24914577,45.7496672,0.339
9/22/2012,40.5,60.88644853,45.0143682,0
9/23/2012,45.1,61.96185995,45.7540119,0
9/24/2012,45.1,61.35187136,45.684232,0
9/25/2012,42.5,60.17954389,45.1080226,0
9/26/2012,48.2,60.34121641,45.8649795,0.148
9/27/2012,58.9,62.14669926,47.7544398,0
9/28/2012,55.4,63.15752428,48.5708595,0
9/29/2012,54,62.8155153,48.3602938,0
9/30/2012,49.1,62.92850437,48.4379472,0
10/1/2012,46.9,62.03305548,47.4175678,0
10/2/2012,43.7,59.55191143,45.3151978,0
10/3/2012,44,57.45826312,43.4794531,0.27
10/4/2012,46.3,56.55910083,42.4272568,0.047
10/5/2012,47.6,60.05513404,45.4352218,0
10/6/2012,46.8,66.23134804,50.6948062,0
10/7/2012,46.1,67.95562076,52.3458712,0
10/8/2012,45.2,67.4193627,52.083146,0
10/9/2012,45.3,65.49220165,50.1330095,0
10/10/2012,47,63.20920297,47.9295317,4.106
10/11/2012,50.5,62.34324633,46.8288035,0
10/12/2012,56,63.23732571,46.7001977,0
10/13/2012,59.1,64.32460944,47.4120182,0
10/14/2012,67.4,66.45164949,49.5425655,0
10/15/2012,62,66.87545946,49.9477867,0
10/16/2012,59.3,64.70229393,48.461434,0.119
10/17/2012,65.8,64.74415598,49.1801784,0
10/18/2012,68.3,66.17960104,50.9984021,0
10/19/2012,67.6,66.51339392,51.459055,0
10/20/2012,60.9,66.07236403,51.2415179,0
10/21/2012,52.3,68.18694485,53.312885,0
10/22/2012,52.6,70.56087991,55.3017757,0
10/23/2012,49.2,68.42394776,53.4688149,0
10/24/2012,48.9,66.10245681,51.3266779,0
10/25/2012,47.3,64.56411285,49.7016452,0
10/26/2012,49.1,62.91182223,48.1788995,0.765
10/27/2012,50.4,63.48029458,48.3018802,3.57
10/28/2012,47.8,66.32216132,50.0765918,2.22
10/29/2012,54,72.05495207,55.0528886,0
10/30/2012,63.9,77.18290301,59.9835625,0
10/31/2012,68.5,77.43554944,60.4104021,0
11/1/2012,76.6,76.85726437,60.1520683,0
11/2/2012,90.1,77.1074209,60.7175781,0
11/3/2012,103,78.71511956,62.7283171,0
11/4/2012,111,82.04266905,66.4406428,0
11/5/2012,123,86.5340903,71.024149,0
11/6/2012,130,92.74356731,77.7934649,0
11/7/2012,138,102.2574488,87.7355276,0
11/8/2012,141,114.4094018,99.5756052,0
11/9/2012,126,129.3133173,113.5534968,0
11/10/2012,108,131.9708981,114.1751383,0
11/11/2012,97.4,122.9587301,105.3847913,0.159
11/12/2012,108,125.6245508,108.5777897,0.21
11/13/2012,123,133.2407634,116.5509281,0.082
11/14/2012,132,136.5938832,118.3609264,0.063
11/15/2012,142,135.762275,113.1610428,0.28
11/16/2012,145,133.1195084,111.0412974,0
11/17/2012,138,130.8286172,108.7909814,0
11/18/2012,136,126.6484887,106.2428571,0.298
11/19/2012,148,127.699124,108.4585035,0.442
11/20/2012,161,133.2946512,114.5091496,0.598
11/21/2012,175,139.528846,120.7574066,0
11/22/2012,160,146.1876649,127.3718012,0
11/23/2012,135,147.5879513,128.2296842,0
11/24/2012,131,138.4244346,118.9686599,0
11/25/2012,134,130.8465581,111.8065262,0.075
11/26/2012,140,129.0708143,110.3352597,0
11/27/2012,142,129.5188498,110.9692237,0.372
11/28/2012,149,129.1390161,110.4975582,0
11/29/2012,139,131.8731425,113.616099,0
11/30/2012,113,131.8644474,113.0497952,0
12/1/2012,104,123.9606869,106.4788584,0
12/2/2012,98.4,122.6320532,101.1103231,0.248
12/3/2012,115,124.099026,100.4360943,0.041
12/4/2012,126,127.7185381,104.2699541,0
12/5/2012,138,124.8085669,101.9955344,0
12/6/2012,135,125.208197,103.3040801,0
12/7/2012,114,124.0856457,102.0156819,0.378
12/8/2012,125,114.0036364,93.1102624,1.231
12/9/2012,146,109.7894463,90.4775037,1.417
12/10/2012,164,108.1604914,89.2730662,0.042
12/11/2012,155,105.2632056,86.4274205,0.128
12/12/2012,160,100.6104064,81.9777092,0
12/13/2012,160,96.45533952,78.2046581,0.772
12/14/2012,168,93.46571558,75.7205598,0
12/15/2012,153,91.50222417,74.1115623,0.234
12/16/2012,145,90.50124152,73.6888533,0.728
12/17/2012,159,91.31445665,74.7690961,0.46
12/18/2012,156,92.46494979,76.3583708,0
12/19/2012,129,109.1605764,94.0683434,1.607
12/20/2012,123,126.4675213,109.7506468,0.025
12/21/2012,116,116.5106798,99.9320644,6.068
12/22/2012,121,113.3861555,97.7527351,0.33
12/23/2012,130,118.8499317,102.7670524,0.271
12/24/2012,136,119.7643115,103.5432731,0
12/25/2012,125,122.2618143,105.9537643,0
12/26/2012,120,120.0575596,103.519058,0.156
12/27/2012,120,112.3316119,96.2368778,0.077
12/28/2012,122,107.8398171,92.0039235,0.427
12/29/2012,131,105.3595165,89.8733261,0.89
12/30/2012,142,104.3035286,88.9964651,1.316
12/31/2012,144,103.5112887,88.1581957,0.763
1/1/2013,140,101.6564675,86.4991061,1.728
1/2/2013,146,99.73522992,85.0709871,1.725
1/3/2013,148,98.71456285,84.3584913,1.111
1/4/2013,146,97.05309708,82.9556855,1.058
1/5/2013,142,95.15176525,81.4330409,0.995
1/6/2013,136,94.25441501,80.8904874,1.592
1/7/2013,148,94.79933468,81.8084777,1.543
1/8/2013,150,96.04619337,83.3185011,1.999
1/9/2013,154,98.39845626,86.0949915,3.536
1/10/2013,174,105.528771,93.4434094,3.544
1/11/2013,193,114.2511855,102.2452473,3.192
1/12/2013,193,114.9518932,101.4092113,2.868
1/13/2013,184,109.6805011,95.907172,2.73
1/14/2013,173,106.9825521,93.3944572,2.651
1/15/2013,177,107.4177161,93.9787531,2.3
1/16/2013,164,109.1764891,95.6375579,1.982
1/17/2013,166,111.1143902,98.098367,1.845
1/18/2013,163,117.4268187,104.7110736,2.215
1/19/2013,157,124.0298626,111.4533501,2.077
1/20/2013,153,132.5360011,120.101518,1.947
1/21/2013,144,142.3912731,129.9283942,0.96
1/22/2013,134,148.2387969,135.9737391,1.493
1/23/2013,125,149.1603361,136.8107397,1.825
1/24/2013,123,144.7553525,132.7608569,0.678
1/25/2013,114,138.5393155,126.6786144,0.66
1/26/2013,111,131.2299177,120.0090061,1.11
1/27/2013,114,131.0270991,120.2903838,0.79
1/28/2013,106,135.6392127,125.2040542,0.395
1/29/2013,102,136.8998638,126.4433192,1.764
1/30/2013,107,135.2802114,125.3980103,1.771
1/31/2013,111,139.313467,129.5812404,1.71
2/1/2013,115,143.8672919,134.2943458,1.177
2/2/2013,111,149.3774016,139.5118548,2.272
2/3/2013,114,158.9075807,148.1767971,3.155
2/4/2013,125,177.3848272,165.340079,3.047
2/5/2013,132,197.635119,185.6670816,2.804
2/6/2013,134,221.1601088,209.3498319,2.205
2/7/2013,128,242.7725116,230.723911,1.78
2/8/2013,147,253.6505202,241.6100923,1.705
2/9/2013,121,252.6661442,241.0786474,1.173
2/10/2013,120,229.1999011,217.5875727,0.07
2/11/2013,106,202.049519,191.068844,0.96
2/12/2013,105,178.396424,168.3395204,0.644
2/13/2013,95.2,161.8693404,152.3110103,0.95
2/14/2013,99,147.9623374,138.8955968,0.988
2/15/2013,98,139.0113955,130.448658,0.796
2/16/2013,93.7,132.1997653,123.8155089,0
2/17/2013,84.1,126.518824,118.6941362,0
2/18/2013,76.6,120.3545611,112.8694649,0
2/19/2013,67.6,110.2270963,102.9898133,0
2/20/2013,70.8,98.93303206,92.1349238,0
2/21/2013,80.9,94.67072409,88.3672188,1.841
2/22/2013,85.2,97.43802728,91.3448223,1.768
2/23/2013,89,99.83549541,93.7235037,0.441
2/24/2013,85,98.36513167,92.2965984,1.135
2/25/2013,83.2,97.74028549,91.9994838,1.742
2/26/2013,86.5,101.4422475,95.8401953,1.586
2/27/2013,89.7,104.2794484,98.6993384,1.321
2/28/2013,86.4,104.9186343,99.4256212,0.929
3/1/2013,76.7,102.4030493,96.8530517,0
3/2/2013,73.6,94.76146184,89.2997628,0.976
3/3/2013,78.4,88.64963322,83.6099008,0.707
3/4/2013,81.1,88.37582969,83.4876403,0.69
3/5/2013,84.1,87.90970598,83.0810469,0.847
3/6/2013,79.6,85.27357299,80.4784236,0.013
3/7/2013,74.1,81.30711273,76.5922557,0.229
3/8/2013,66.9,79.28535066,74.8237751,0.785
3/9/2013,70.7,80.07528797,75.7039101,0.626
3/10/2013,73.4,80.99183475,76.7473192,1.119
3/11/2013,74,81.0156001,76.7196009,0
3/12/2013,66.8,77.32979855,72.9695101,0
3/13/2013,68.3,71.78043616,67.5700426,0
3/14/2013,63.8,67.54812359,63.5493612,0
3/15/2013,67.5,64.8593523,61.0221014,0.848
3/16/2013,70.4,64.65849877,61.3078576,0.75
3/17/2013,71.2,64.21591585,60.4030926,0.272
3/18/2013,70.1,62.91751058,59.0780545,0
3/19/2013,65.7,61.41423247,57.7997272,0
3/20/2013,69.4,59.58599086,56.0838807,0
3/21/2013,66,57.94375898,54.5381361,0.486
3/22/2013,67.7,56.80432222,53.4930462,0.216
3/23/2013,61.8,56.01100666,52.7724901,0.239
3/24/2013,59.9,55.07284221,51.8928552,0
3/25/2013,58.3,53.99371497,50.8894372,0.753
3/26/2013,59.9,54.12197589,51.1598724,1.648
3/27/2013,65,57.07740145,54.1649156,1.557
3/28/2013,73.1,61.83019161,58.8677343,1.065
3/29/2013,69.9,63.72852947,60.7067368,0.624
3/30/2013,68.7,62.28875774,59.2763834,0
3/31/2013,62.9,59.89785648,57.0110563,0
4/1/2013,58,57.61971411,54.8278287,0.021
4/2/2013,56.7,55.04507623,52.389444,0
4/3/2013,56.3,53.65587729,51.1132826,0
4/4/2013,57.1,52.56086943,50.0548356,0
4/5/2013,53.4,51.38600727,48.9205728,0
4/6/2013,52.4,50.30878739,47.8903852,0
4/7/2013,54.6,49.44535892,47.0686205,0
4/8/2013,52.7,48.69024283,46.3687485,0.579
4/9/2013,51.2,48.25322468,45.9816163,0
4/10/2013,50.8,48.19046618,45.9757924,0
4/11/2013,48.5,47.87313531,45.6583622,0
4/12/2013,48.7,46.58296506,44.4025008,0
4/13/2013,48.8,45.52424959,43.3914631,0.082
4/14/2013,50.1,45.11900168,43.0577716,1.18
4/15/2013,54.1,45.54186792,43.5467256,1.942
4/16/2013,55,46.61760212,44.6925763,2.112
4/17/2013,53.2,48.23995048,46.3758845,2.404
4/18/2013,54.1,50.25452763,48.4399037,2.34
4/19/2013,54.3,52.86151197,51.1073422,1.844
4/20/2013,54.5,55.47716889,53.7536622,0.995
4/21/2013,53.6,57.21562039,55.4375187,1.521
4/22/2013,52.9,57.74835855,56.0296818,1.43
4/23/2013,52.3,59.14681498,57.4500176,1.639
4/24/2013,48.6,60.39597938,58.7135714,1.415
4/25/2013,51.2,60.87325757,59.1644998,0.801
4/26/2013,51.8,61.26775654,59.7237295,0.021
4/27/2013,46.5,60.87849992,59.1533585,0
4/28/2013,46.1,55.06173513,53.37371,0
4/29/2013,46.4,50.72712104,49.0576391,0
4/30/2013,46.9,48.47697812,46.8662178,0.065
5/1/2013,47,46.79024727,45.1915843,0
5/2/2013,47.2,45.41138441,43.8214527,0
5/3/2013,50.1,44.33140535,42.7721621,0
5/4/2013,50.2,43.4908572,41.9215533,0
5/5/2013,48.8,42.48505831,40.9274217,1.988
5/6/2013,46.7,41.60625133,40.06578,0
5/7/2013,45.5,40.80326732,39.2645463,0.051
5/8/2013,45.9,40.12341635,38.5966311,0
5/9/2013,43.1,39.57361788,38.0470433,0
5/10/2013,42.5,38.99142512,37.4777609,0
5/11/2013,41.6,38.49317345,36.9837186,0
5/12/2013,40.5,37.9709811,36.4693914,0
5/13/2013,40.8,37.52603935,36.0356641,0
5/14/2013,44.6,37.13101837,35.6511367,0
5/15/2013,45.8,36.73002495,35.2648548,0
5/16/2013,43.7,36.36461826,34.9137279,0
5/17/2013,41.8,36.03382338,34.6006198,0.638
5/18/2013,44.2,36.02246967,34.6353706,0
5/19/2013,40.2,36.20381793,34.8095729,0
5/20/2013,39,35.87723916,34.4844955,0
5/21/2013,39.4,35.57149261,34.181801,0
5/22/2013,39.4,35.28256248,33.9029208,0
5/23/2013,39.3,35.01625965,33.644804,0
5/24/2013,38.1,34.78909234,33.4203552,0.187
5/25/2013,39.4,34.62962562,33.2686369,0
5/26/2013,38.7,34.51529945,33.1574053,0
5/27/2013,43.4,34.43987468,33.0873583,0
5/28/2013,57.3,35.33143511,34.1756659,0
5/29/2013,50.7,36.86950785,35.8070737,0
5/30/2013,52.7,36.60481763,35.4698484,0
5/31/2013,55.6,37.05900274,35.9507807,0
6/1/2013,49.8,38.10959763,36.9651037,0
6/2/2013,53.2,38.12196887,36.871708,0
6/3/2013,54.8,37.62803991,36.36418,2.439
6/4/2013,57.7,37.13669997,36.0283263,6.788
6/5/2013,58.1,36.85641095,35.9379524,6.321
6/6/2013,56.9,36.78133972,36.0242116,8.719
6/7/2013,57.4,36.67894259,36.1524767,8.352
6/8/2013,56,36.62843842,36.2745124,6.525
6/9/2013,54.3,36.48814334,36.1475975,2.199
6/10/2013,54.5,36.07667173,35.6998317,1.912
6/11/2013,56,35.71872965,35.310326,2.592
6/12/2013,55.2,35.41056468,34.9328655,1.158
6/13/2013,54.9,35.16756226,34.5004136,0
6/14/2013,51.5,34.92747628,34.0674473,0
6/15/2013,51,34.64111397,33.661256,0
6/16/2013,50.5,34.3968793,33.3018753,0
6/17/2013,48.6,34.1478754,32.9757474,0
6/18/2013,45.6,33.85544089,32.6656251,0
6/19/2013,45.4,33.58078826,32.3786668,0
6/20/2013,44.8,33.32281069,32.1129475,0
6/21/2013,44.1,33.07949066,31.8657155,0
6/22/2013,45.8,33.24121774,32.0354076,0
6/23/2013,47.6,33.72150967,32.4792714,0
6/24/2013,46.4,33.74723318,32.4878211,0
6/25/2013,45,33.4648056,32.2116514,0
6/26/2013,44.5,33.16942577,31.9280641,0
6/27/2013,46.8,33.68825377,32.485226,0
6/28/2013,46.2,35.66019829,34.4292705,0
6/29/2013,45.2,36.81731308,35.4814457,0
6/30/2013,47,36.22267556,34.902617,0
7/1/2013,46.5,35.65048878,34.3590621,0
7/2/2013,47.7,35.2668678,33.9938792,0
7/3/2013,48.4,35.20079325,33.9188741,0
7/4/2013,48.9,35.2859173,33.9755348,0
7/5/2013,47.4,35.62969858,34.3474887,0
7/6/2013,47.4,36.31750474,35.0083686,0
7/7/2013,47.3,36.30183173,34.9724372,0
7/8/2013,47.1,35.80339959,34.4965914,0
7/9/2013,46.9,35.38862195,34.1131641,0
