Date,Qobs
9/11/2018,46.911
9/12/2018,43.179
9/13/2018,43.234
9/14/2018,44.497
9/15/2018,42.4
9/16/2018,43.275
9/17/2018,42.29
9/18/2018,45.142
9/19/2018,43.66
9/20/2018,37.136
9/21/2018,40.728
9/22/2018,45.795
9/23/2018,51.58
9/24/2018,52.341
9/25/2018,54.745
9/26/2018,58.733
9/27/2018,65.251
9/28/2018,58.414
9/29/2018,56.115
9/30/2018,55.522
10/1/2018,50.466
10/2/2018,41.347
10/3/2018,42.805
10/4/2018,42.554
10/5/2018,42.617
10/6/2018,45.816
10/7/2018,47.88
10/8/2018,44.027
10/9/2018,50.653
10/10/2018,50.048
10/11/2018,47.72
10/12/2018,44.527
10/13/2018,43.904
10/14/2018,38.841
10/15/2018,40.097
10/16/2018,40.907
10/17/2018,41.67
10/18/2018,40.888
10/19/2018,42.403
10/20/2018,41.372
10/21/2018,43.309
10/22/2018,46.054
10/23/2018,44.737
10/24/2018,47.257
10/25/2018,46.902
10/26/2018,45.586
10/27/2018,42.564
10/28/2018,41.284
10/29/2018,42.616
10/30/2018,40.368
10/31/2018,42.986
11/1/2018,47.44
11/2/2018,39.651
11/3/2018,47.305
11/4/2018,51.083
11/5/2018,44.173
11/6/2018,45.617
11/7/2018,51.98
11/8/2018,57.992
11/9/2018,51.107
11/10/2018,60.063
11/11/2018,70.219
11/12/2018,74.615
11/13/2018,70.063
11/14/2018,69.698
11/15/2018,68.956
11/16/2018,79.235
11/17/2018,80.678
11/18/2018,81.261
11/19/2018,80.518
11/20/2018,88.476
11/21/2018,88.987
11/22/2018,76.337
11/23/2018,84.177
11/24/2018,86.741
11/25/2018,67.006
11/26/2018,54.891
11/27/2018,55.863
11/28/2018,59.597
11/29/2018,58.791
11/30/2018,58.798
12/1/2018,66.162
12/2/2018,70.434
12/3/2018,60.671
12/4/2018,54.914
12/5/2018,50.526
12/6/2018,58.528
12/7/2018,56.63
12/8/2018,57.723
12/9/2018,60.031
12/10/2018,65.681
12/11/2018,68.666
12/12/2018,71.058
12/13/2018,62.434
12/14/2018,57.035
12/15/2018,42.33
12/16/2018,46.863
12/17/2018,52.319
12/18/2018,61.324
12/19/2018,61.91
12/20/2018,50.874
12/21/2018,55.279
12/22/2018,58.91
12/23/2018,72.932
12/24/2018,75.099
12/25/2018,73.76
12/26/2018,74.39
12/27/2018,80.877
12/28/2018,87.407
12/29/2018,89.92
12/30/2018,79.969
12/31/2018,85.553
